,KermaniBedroom6.6686ccbe.jpg,KermaniBedroom8.f93192c9.jpg,KermaniBedroom10.67b83e7f.jpg,KermaniBedroom12.bbc32f10.jpg,KermaniBedroom14.1559f8be.jpg,KermaniBedroom1.c9150c64.jpg,KermaniBedroom2.4137562e.jpg,KermaniBedroom3.85a2fcf8.jpg,KermaniBedroom4.19237d55.jpg,KermaniBedroom5.182113cf.jpg,CustomBedroom6.1c45b690.jpg,CustomBedroom8.aa80d511.jpg,CustomBedroom10.4dd2b35e.jpg,CustomBedroom12.f07706c8.jpg,CustomBedroom14.6ccf0203.jpg,CustomBedroom1.dd3a3ab7.jpg,CustomBedroom2.68c78b04.jpg,CustomBedroom3.8e19b3f5.jpg,CustomBedroom4.b5057e6e.jpg,CustomBedroom5.d076a690.jpg,SceneSeerBedroom6.5b0b1b2b.jpg,SceneSeerBedroom8.2feda100.jpg,SceneSeerBedroom10.9c7c61ff.jpg,SceneSeerBedroom12.a25a8054.jpg,SceneSeerBedroom14.b3241d65.jpg,SceneSeerBedroom1.eab3fddf.jpg,SceneSeerBedroom2.b8db532a.jpg,SceneSeerBedroom3.38edf89c.jpg,SceneSeerBedroom4.a2e3fbff.jpg,SceneSeerBedroom5.0180e40e.jpg,KermaniBedroom7.7e8bc67f.jpg,KermaniBedroom9.5dff6957.jpg,KermaniBedroom11.422233d5.jpg,KermaniBedroom13.c602e5eb.jpg,KermaniBedroom15.c664de01.jpg,CustomBedroom7.508d6991.jpg,CustomBedroom9.3d527068.jpg,CustomBedroom11.7b6d522f.jpg,CustomBedroom13.f2ff04af.jpg,CustomBedroom15.ac5f8911.jpg,SceneSeerBedroom7.275594ba.jpg,SceneSeerBedroom9.6bb13040.jpg,SceneSeerBedroom11.11fe71f0.jpg,SceneSeerBedroom13.72e46935.jpg,SceneSeerBedroom15.d60f6632.jpg
CustomBedroom1.dd3a3ab7.jpg,-1,-1,-1,-1,-1,2.2222222222222223,-1,-1,-1,-1,-1,-1,-1,1.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom2.68c78b04.jpg,-1,-1,-1,-1,-1,-1,2.3333333333333335,-1,-1,-1,-1,-1,-1,-1,2.111111111111111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom3.8e19b3f5.jpg,-1,-1,-1,-1,-1,-1,-1,2.6666666666666665,-1,-1,-1,-1,-1,-1,-1,1.8888888888888888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom4.b5057e6e.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.75,2.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom5.d076a690.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2222222222222223,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBathroom14.2d879a61.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.75,3.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomLivingRoom4.32bd6ee4.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,2.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomLivingRoom8.ac81964b.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5
CustomBathroom15.c2fa3441.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBathroom2.b78c9823.jpg,0.5833333333333334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.5555555555555554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBathroom4.a1b2b280.jpg,-1,0.4166666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBathroom6.b219d42e.jpg,-1,-1,0.7272727272727273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBathroom8.285ee39e.jpg,-1,-1,-1,0.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBathroom10.197d1791.jpg,-1,-1,-1,-1,0.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom7.508d6991.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1.4444444444444444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom9.3d527068.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2222222222222223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom11.7b6d522f.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3333333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom13.f2ff04af.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3333333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomBedroom15.ac5f8911.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.1111111111111112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomLivingRoom7.18f891ad.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.6666666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomLivingRoom11.42dbe795.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2222222222222223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomLivingRoom13.04538bca.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3333333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomLivingRoom15.e33cc657.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2222222222222223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CustomLivingRoom9.86fdbba7.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
""
""
,KermaniBathroom1.c0a43ea4.jpg,KermaniBathroom3.cad9b371.jpg,KermaniBathroom5.34156c14.jpg,KermaniBathroom7.e1743688.jpg,KermaniBathroom9.210c1d12.jpg,KermaniBathroom11.ee57a26d.jpg,KermaniBathroom12.253b9619.jpg,KermaniBathroom13.3cc9414f.jpg,KermaniBathroom14.28980cef.jpg,KermaniBedroom6.6686ccbe.jpg,KermaniBedroom8.f93192c9.jpg,KermaniBedroom10.67b83e7f.jpg,KermaniBedroom12.bbc32f10.jpg,KermaniBedroom14.1559f8be.jpg,KermaniLivingRoom1.af120d83.jpg,KermaniLivingRoom2.4055baac.jpg,KermaniLivingRoom3.b6f8f0a9.jpg,KermaniLivingRoom4.c101f34c.jpg,KermaniLivingRoom5.71ed0ed1.jpg,KermaniLivingRoom6.3a044644.jpg,KermaniLivingRoom8.3b21941e.jpg,KermaniLivingRoom10.6b6969bd.jpg,KermaniLivingRoom12.c17c2cad.jpg,KermaniLivingRoom14.1f16fdf8.jpg,KermaniBedroom1.c9150c64.jpg,KermaniBedroom2.4137562e.jpg,KermaniBedroom3.85a2fcf8.jpg,KermaniBedroom4.19237d55.jpg,KermaniBedroom5.182113cf.jpg,KermaniBathroom2.ddd30adf.jpg,KermaniBathroom4.00f15c35.jpg,KermaniBathroom6.f99c22dc.jpg,KermaniBathroom8.c8e0d072.jpg,KermaniBathroom10.7ee7ee2a.jpg,KermaniBedroom7.7e8bc67f.jpg,KermaniBedroom9.5dff6957.jpg,KermaniBedroom11.422233d5.jpg,KermaniBedroom13.c602e5eb.jpg,KermaniBedroom15.c664de01.jpg,KermaniLivingRoom7.74b94ed1.jpg,KermaniLivingRoom9.79f2988f.jpg,KermaniLivingRoom11.df9782d4.jpg,KermaniLivingRoom13.6d5f2131.jpg,KermaniLivingRoom15.94b77ba7.jpg
KermaniBathroom1.c0a43ea4.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8181818181818181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom3.cad9b371.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.8947368421052633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5714285714285714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom5.34156c14.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom7.e1743688.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom9.210c1d12.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom11.ee57a26d.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom12.253b9619.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom13.3cc9414f.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom14.28980cef.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.85,2.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom6.6686ccbe.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom8.f93192c9.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.25,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom10.67b83e7f.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom12.bbc32f10.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.85,-1,-1,-1,-1,-1,-1
KermaniBedroom14.1559f8be.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,-1,-1,-1,-1,-1
KermaniLivingRoom1.af120d83.jpg,2.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.3684210526315788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom2.4055baac.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.526315789473684,-1,-1,-1,2.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom3.b6f8f0a9.jpg,-1,2.8947368421052633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.5789473684210527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom4.c101f34c.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.526315789473684,-1,-1,2.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom5.71ed0ed1.jpg,-1,-1,2.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.4210526315789473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom6.3a044644.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.15,-1,-1,-1,-1
KermaniLivingRoom8.3b21941e.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.65,-1,-1,-1
KermaniLivingRoom10.6b6969bd.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.1,-1,-1
KermaniLivingRoom12.c17c2cad.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,-1
KermaniLivingRoom14.1f16fdf8.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4210526315789473
KermaniBedroom1.c9150c64.jpg,-1,-1,-1,-1,-1,2.85,-1,-1,-1,-1,-1,-1,-1,-1,2.3684210526315788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom2.4137562e.jpg,-1,-1,-1,-1,-1,-1,2.9,-1,-1,-1,-1,-1,-1,-1,-1,2.526315789473684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom3.85a2fcf8.jpg,-1,-1,-1,-1,-1,-1,-1,2.95,-1,-1,-1,-1,-1,-1,-1,-1,2.5789473684210527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom4.19237d55.jpg,-1,-1,-1,-1,-1,-1,-1,-1,2.85,-1,-1,-1,-1,-1,-1,-1,-1,2.526315789473684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom5.182113cf.jpg,-1,-1,-1,-1,-1,-1,-1,-1,2.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.4210526315789473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom2.ddd30adf.jpg,1.8181818181818181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom4.00f15c35.jpg,-1,1.5714285714285714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom6.f99c22dc.jpg,-1,-1,1.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom8.c8e0d072.jpg,-1,-1,-1,1.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBathroom10.7ee7ee2a.jpg,-1,-1,-1,-1,1.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom7.7e8bc67f.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom9.5dff6957.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom11.422233d5.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom13.c602e5eb.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniBedroom15.c664de01.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom7.74b94ed1.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom9.79f2988f.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom11.df9782d4.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom13.6d5f2131.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KermaniLivingRoom15.94b77ba7.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4210526315789473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
""
""
,SceneSeerBathroom1.4669d303.jpg,SceneSeerBathroom3.639ff2da.jpg,SceneSeerBathroom5.a6e993b7.jpg,SceneSeerBathroom7.ca0c9ab2.jpg,SceneSeerBathroom9.8291fa2e.jpg,SceneSeerBathroom11.26f79cf9.jpg,SceneSeerBathroom12.1bc6afa0.jpg,SceneSeerBathroom13.9126ddeb.jpg,SceneSeerBathroom14.83034ec8.jpg,SceneSeerBedroom6.5b0b1b2b.jpg,SceneSeerBedroom8.2feda100.jpg,SceneSeerBedroom10.9c7c61ff.jpg,SceneSeerBedroom12.a25a8054.jpg,SceneSeerBedroom14.b3241d65.jpg,SceneSeerLivingRoom1.31fb6c6c.jpg,SceneSeerLivingRoom2.00b64903.jpg,SceneSeerLivingRoom3.18d1e1ac.jpg,SceneSeerLivingRoom4.bc1a28c1.jpg,SceneSeerLivingRoom5.059ade51.jpg,SceneSeerLivingRoom6.9225fca9.jpg,SceneSeerLivingRoom8.0ce9f97d.jpg,SceneSeerLivingRoom10.fc14e4fd.jpg,SceneSeerLivingRoom12.0f5277e6.jpg,SceneSeerLivingRoom14.c4cf3760.jpg,SceneSeerBedroom1.eab3fddf.jpg,SceneSeerBedroom2.b8db532a.jpg,SceneSeerBedroom3.38edf89c.jpg,SceneSeerBedroom4.a2e3fbff.jpg,SceneSeerBedroom5.0180e40e.jpg,SceneSeerBathroom2.ce416378.jpg,SceneSeerBathroom4.5c1db884.jpg,SceneSeerBathroom6.3821bfff.jpg,SceneSeerBathroom8.4165a5d8.jpg,SceneSeerBathroom10.2b417f8e.jpg,SceneSeerBedroom7.275594ba.jpg,SceneSeerBedroom9.6bb13040.jpg,SceneSeerBedroom11.11fe71f0.jpg,SceneSeerBedroom13.72e46935.jpg,SceneSeerBedroom15.d60f6632.jpg,SceneSeerLivingRoom7.718bc3a6.jpg,SceneSeerLivingRoom9.d7198f93.jpg,SceneSeerLivingRoom11.d4171bb2.jpg,SceneSeerLivingRoom13.cbcd28bc.jpg,SceneSeerLivingRoom15.8ac9ba93.jpg
SceneSeerBathroom1.4669d303.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.7894736842105263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.565217391304348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SceneSeerBathroom3.639ff2da.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.736842105263158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5714285714285714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
